-0.0530597,-0.0178984,-0.0120138,0.0344968,0.158357,-0.0345439,0.048682,-0.142066,0.00772803,-0.0550361,0.0423487,0.0200999,0.00868181,-0.0600186,-0.0343715,-0.0293148,-0.0286196,0.0217537,-0.0666439,0.0387911,-4.95472e-05,0.0122942,0.00439795,-0.0178297,-0.0213266,-0.00504103,0.0259652,0.00993884,0.00549077,-0.0202339,0.00256182,-0.00554703,-0.0199649,-0.0150187,-0.0114062,0.00138786,0.00155937,-0.0155546,0.00124159,0.00232806,0.00862852,0.00613499,0.00189445,0.00182325,0.00239977,0.00295425,-0.0168983,0.0173961,0.0104587,0.00700725,0.00982512,0.0111875,0.0132047,-0.00837207,9.78018e-05,0.00531079,0.00189223,-0.0105468,0.00489354,0.000678748,0.00789131,-0.00840134,-0.00730988,-0.00243856,0.00207817,-0.0177028,0.000562377,0.00147515,-0.00227722,4.80972e-05,-0.00972069,-0.0035879,0.00572813,-0.00654091,0.0134974,0.0040635,-0.00373335,0.00364144,0.0167561,-0.00134635,0.00113522,-0.00987422,0.00876559,-0.00919132,0.00592493,0.00735549,-0.00564748,-0.000472162,0.00103771,-0.0038948,-0.0134359,-0.00714089,-0.00757792,-0.00491696,-0.000899679,-0.000708186,0.0072653,0.00218713,0.0106403,0.00255961,0.00565117,0.00151126,0.000552927,-0.000317152,0.0161729,-0.00541485,-0.0071501,0.012348,-0.00624882,-0.0101226,-0.00927893,0.0149333,-0.00107116,-0.000244963,-0.00429622,-0.00278458,-0.00569827,0.000479361,0.00376449,-0.00103137,0.00111511,0.00420548,0.00724882,-0.00481477,-0.0034081,-0.00150003,0.0073011,-0.00761858,-0.00155614,-0.0020194,-0.00755076,0.00776156,-0.0196813,-0.00898275,0.0125894,-0.00307946,0.00697881,-0.0107432,-0.00294903,0.00357891,0.000421797,-0.00238619,0.00954647,0.0101354,-0.015432,-0.00438406,0.00160712,-0.00233111,0.00414462,0.000442871,0.00799486,0.00251865,0.00101762,-0.00118858,-0.0045817,0.00675828,-0.00355163,-0.00879827,-0.00354463,-0.00717033,0.00615854,-0.00723816,-0.00533987,0.00625964,0.00217585,-0.0185869,0.00779625,0.00885678,0.000330163,0.0133152,0.0013605,0.00348918,0.0017683,0.00267661,-0.00309422,-0.00270266,0.00711234,0.00108585,-0.00722563,-0.00480656,0.00262192,-0.00776474,-0.00147506,-0.00534983,-0.00753185,-0.00797763,-0.00896971,-0.00580686,-0.00632344,-0.00325307,0.00729526,-0.00958961,0.0100499,-0.00566337,0.00235139,-0.00899084,0.00383834,-0.00981321,0.00286315,0.00702828,0.0106426,-0.00382138,-0.000301511,-0.00040392,-0.000472183,-0.00431491,0.00469179,0.000741031,0.00314068,-0.00463233,-0.00148509,-0.000289822,0.0120004,-0.0104268,-0.00203698,-0.00618104,0.000859172,-0.00288734,-0.00879553,-0.00594501,0.00441779,-0.0044778,0.00507097,-0.00878025,-0.0147778,0.000146892,-0.00404933,0.00211165,-0.000523132,-0.00673614,-0.00680988,-0.00733986,-0.0046327,0.00420846,0.0029441,0.00445839,-0.00401214,0.00284513,-0.00385575,-0.00200463,0.00376125,-0.00482178,0.0048206,0.00264224,0.00434628,0.0051274,-0.00725792,-0.00119213,0.00525598,-0.00429457,-0.00061956,0.00110927,-0.00428852,0.00647888,0.00305479,-0.00624914,-0.0048502,-0.00798388,0.0048623,0.00366049,0.00288704,0.00534523,0.0092906,0.00685303,0.00135446,6.55218e-05,0.00247297,-0.0003298,-0.00834467,0.00808625,0.0078243,-0.0033793,-0.00308545,-0.00370961,0.00556973,0.00629474,-0.0100276,-8.73401e-05,0.00837156,-0.00819466,0.00959824,-0.00259229,0.00321852,-0.000488637,-0.00278981,-0.0120601,0.00611407,0.00538249,0.00875115,-0.00784346,0.00107177,-0.0107334,0.00741889,0.00842873,-0.00575102,-0.0026152,-0.00108565,-0.00184916,0.00187518,0.00654846,0.00416871,0.0107877,-0.00454512,0.00353697,-0.00161271,0.0052709,-0.00532217,0.00400217,-0.0048295,0.0103556,0.00555364,-0.000336498,0.00465948,-0.00591616,0.00360614,-0.00065173,-0.00545383,0.00104964,0.00334047,-0.00572073,0.000918325,-0.00776656,0.00380036,0.00343839,-0.00818141,0.00164142,0.0043628,-0.00393795,0.0017141,0.00942896,-0.00616086,-0.00502888,-0.00803088,0.00132177,-0.00501224,0.00354771,-0.0066902,0.00251966,0.00562871,-0.00535879,0.00513956,-0.00269976,0.0119206,-0.00372897,-0.0060258,0.000816129,-0.00179181,-0.010101,-0.00225309,0.000661263,-0.00572271,-0.0100567,-0.00367364,0.000745502,-0.0065115,-0.00256486,-0.00554954,0.00521525,0.000178992,0.00186079,0.0124916,0.00576577,-0.00353752,0.000549285,-0.00236841,0.00564957,0.00619255,-0.00233462,0.00100232,-0.00283039,0.0021136,-0.00512049,-0.00162424,-0.00117974,0.00152541,-0.00536817,0.000544343,0.00548637,-0.00194049,0.00819923,-3.97343e-06,-0.015688,-5.52965e-05,0.00619284,0.00250809,0.00231624,0.00692931,0.00314336,-0.000153212,-0.000497636,-0.00785603,-0.00367996,0.00373265,0.0015179,-0.0032206,-5.59946e-05,-0.00407994,-0.00373115,-0.0033768,-0.00655531,0.00274891,-0.00880066,0.00376331,0.00187449,0.00771194,-0.00434459,-0.0019128,0.00711099,-0.00123608,-0.00519343,-0.0046892,-0.0118664,3.60512e-06,0.00366426,-0.000700123,-0.00259049,0.00292414,0.00802834,-0.00481964,0.00105451,-0.0109488,0.00569328,-0.00509348,0.000115715,-0.00207599,0.00197844,-0.00584528,0.0028123,-0.00349748,-0.00483711,0.00865822,0.00629834,0.00266596,0.000867847,-0.00286643,0.00120161,-0.00302299,0.00831148,0.00670118,0.00402944,-0.00449777,0.00252508,0.00739897,0.00111209,-0.00750732,-0.000217771,-0.00766265,0.00565212,-0.00078797,0.00516637,0.00271968,-0.00282342,0.00705751,0.000167232,0.00499075,0.00451219,-0.00220007,-0.00730089,-0.00629612,0.00137036,-0.00514131,0.00903978,0.0108444,0.0114491,0.00495895,-0.00115211,-0.00289436,-0.00114582,0.00295522,0.00522506,0.00912292,0.0105042,0.000797138,0.00464083,0.0077387,0.00207761,0.00671456,0.000220834,-0.00192826,-0.00685478,0.00597397,-0.0058355,-0.00689166,-0.00752661,0.0118095,0.000565248,-0.000288727,-0.00089219,-0.00538631,0.00100388,-0.00463939,0.000251293,-0.00532813,0.000709487,-0.0067575,0.00670054,0.000368635,-0.000925384,-0.00842367,-0.000691773,0.00151598,0.00586763,-0.00990624,-0.00653774,0.00645227,0.0045008,0.00974648,-0.00320723,-0.000422787,-0.0015283,0.00785674,-0.00236175,-0.0038091,-0.00283359,-0.00390838,-0.00196196,0.00478997,-0.00139144,0.00318652,-0.00500096,-0.00382021,-0.0084704,-0.00414649,0.000314392,-0.0114587,-0.00508397,-0.00404859,-0.00562743,0.00174784,-0.00128546,0.00134748,-0.00527848,0.00267309,-5.6105e-05,0.00243191,-0.0027214,0.00186622,-0.00564652,-0.000420473,0.00312914,-0.00765293,0.00684606,-0.0021093,-0.00475328,0.000352313,-0.000735317,0.00121872,-0.0064489,0.00325829,-0.00113983,0.00220797,0.00658061,0.00367139,-0.00031708,0.0104066,0.00362969,0.00139638,0.011092,0.0192328,-0.0128085,0.00332456,-0.0547254,-0.0163176,0.0578493,-0.0682623,-0.0105835,0.014669,-0.0161376,0.0698652,-0.0528084,0.0582073,-0.00943133,-0.0189674,0.0151205,0.0224399,0.00135705,0.0110629,0.00570497,-0.0161283,0.00737809,0.0157111,0.00728387,0.00324632,0.00394371,0.0209778,0.0225884,-0.00837078,-0.0157222,-0.00455795,0.0079887,0.0175271,0.00303295,-0.00304469,-0.0193704,-0.0166638,-0.00169251,0.0249267,2.25627e-05,-0.0373832,0.0256722,0.0154842,0.0177247,0.016467,-0.00143441,-0.00865061,-0.00357591,-0.00122744,0.029987,-0.00306527,-0.0190327,-0.029412,-0.0109219,0.00876871,0.00143811,0.00487973,0.0295504,-0.00623995,-0.00873494,0.0152368,-0.017311,0.0101323,0.0385412,-0.0122277,-0.0128434,0.0325036,0.00600058,-0.0401677,0.00501855,0.0134095,0.0300588,-0.0374447,0.0129088,0.00387819,0.0383323,-0.0231415,-0.01218,0.000361717,-0.0100299,-0.00532485,0.00911276,0.00272463,0.0192701,-0.00241866,-0.00574391,-0.001832,0.0148253,0.0264487,0.0185493,0.0129085,0.00580472,0.0176275,0.00906504,0.0100956,-0.0146554,-0.00646433,-0.00111798,0.0211214,-0.00596829,0.00474275,-0.0145927,0.0206863,0.00171241,-0.0407612,-0.0290991,-0.00732468,0.00860163,-0.0332536,-0.0553818,0.00789652,0.0127975,-0.0219817,0.00931278,0.00127927,0.000511774,0.00151854,0.0114603,-0.0114678,-0.00900844,-0.0324854,0.00564137,-0.00816934,-0.000437721,-0.024366,0.00507621,-0.0119756,0.0237885,-0.0263124,-0.0101424,0.0100529,0.0185566,-0.00306571,-0.0192586,-0.00611799,-0.0323236,-0.0273384,0.00468719,-0.00485097,0.00325033,-0.00533258,-0.00172126,0.0169054,0.0378578,-0.0149361,0.00949584,0.0128316,0.000389127,-0.0103239,0.00987803,0.00760143,0.0237993,-0.0102495,-0.0157481,0.00951847,-0.00683169,0.0104905,0.0185072,-0.0219348,0.0129497,-0.0218955,-0.00207073,0.00850941,-0.0306591,-0.026319,-0.031982,0.0286428,0.00936413,0.0155147,-0.00258801,-0.0363452,0.0198517,-0.0278535,0.00158231,-0.0143737,0.0207408,0.0238469,0.0121913,-0.00855581,-0.0031916,-0.0147443,-0.0116298,0.00543464,-0.0210468,-0.019804,0.0119235,0.0150063,-0.00483721,-0.00829101,-0.0172318,0.029037,0.00235494,-0.014683,0.014849,-0.0106407,-0.0239741,-0.00274142,-0.000218186,0.00779551,0.00111757,-0.0306095,-0.0155019,0.0259588,-0.0185957,0.001999,0.00944388,-0.0340413,0.0272954,-0.0359037,0.00436661,0.00214791,-0.000641183,-0.0385102,0.0075105,0.00600072,-0.0130146,0.00755521,-0.0295268,0.0332675,0.00633114,-0.0178435,-0.00687587,-0.0139178,0.014519,-0.011177,0.023766,-0.0217496,0.0122821,-0.00103375,0.00530262,-0.0146264,0.0336645,-0.0061302,0.0270181,-0.00266644,0.0216005,-0.0273276,0.0193849,-0.0118867,0.00946662,-0.0234497,0.00182516,-0.0112113,0.0285418,-0.0236791,0.0203494,-0.0190378,0.0075819,-0.0154837,0.0157482,-0.0123651,0.00652865,-0.00345516,0.00129328,-0.0198884,0.00239494,-0.0230173,0.0217232,-0.0143325,0.0108397,-0.0238954,0.00635037,-0.0100442,0.0174676,-0.0083549,0.0264489,-0.0210153,0.011853,-0.00792808,0.0252383,-0.0187809,0.00254222,-0.0153114,-0.0078026,-1.58604e-05,0.014207,-0.0292619,0.0217322,-0.00164996,0.00546249,-0.0245214,0.00921813,-0.0126971,0.0124308,-0.0210548,0.000764856,-0.00728193,0.0207556,-0.00189951,0.025105,-0.0210698,0.0247479,-0.00346471,0.0156781,-0.00294084,0.00356849,-0.0297167,0.0145997,-0.0162822,0.00499192,-0.00930951,0.0134255,-0.0367712,0.0352664,-0.0234551,0.00186603,-0.0204026,0.00691716,-0.0357192,0.0130677,-0.00813404,0.00366172,-0.0481146,0.0090192,-0.00205164,0.0221786,-0.00582126,0.0116999,-0.00835517,0.0102596,-0.0120059,0.0240578,-0.00834922,0.00466825,-0.0120569,0.0279632,-0.000600831,0.00288058,-0.0272841,0.0139227,-0.0107829,0.0127348,-0.0228734,0.0155213,-0.0128718,0.00597751,-0.018517,0.0161122,-0.0120996,0.0142508,-0.0288902,0.00615982,-0.0212975,0.00639936,-0.00864009,0.020621,-0.0141849,0.00607623,-0.00734478,0.00506435,-0.0120489,0.00333719,-0.016957,0.00103489,-0.023294,0.00548259,-0.0181353,0.0180969,-0.0165553,0.00683772,-0.00677614,0.0224393,-0.0257951,0.0054788,-0.0573066,0.0401,-0.0151435,0.0352102,-0.0176109,0.0159953,-0.021414,0.0356044,-0.0123314,0.022819,-0.0171091,0.00399204,-0.0121002,0.0241353,-0.0222286,0.0109933,-0.00791725,0.00668872,-0.0134388,0.0237441,-0.00579828,0.0176181,-0.0282417,0.0388513,-0.0212164,0.0401076,-0.00629117,0.000581809,-0.00185704,0.0142293,-0.0110422,0.0395383,-0.00823992,0.0167951,-0.034542,0.0154582,-0.0130065,0.00406206,-0.0025726,0.00165022,-0.00661582,0.0308045,-0.0362021,0.0181302,-0.00485092,0.0158914,-0.00292126,0.00758234,-0.0176738,0.0174693,-0.0291717,0.0108444,-0.0144195,0.0362366,-0.0235625,0.00992426,-0.0496318,0.0131931,-0.000113668,0.0024858,-0.00394773,0.000471536,-0.0199249,0.00445707,-0.0146771,0.067234,-0.0068281,0.00857686,-0.00983894,0.030674,-0.052873,0.0434281,-0.0431081,0.0112408,-0.0391493,0.0133239,-0.0174949,0.00308218,-0.00655264,0.000600332,-0.0227015,-0.0251781,-0.000319311,0.00948908,-0.0233086,0.00754266,-0.0431174,0.0331664,-0.00637754,0.0019515,-0.0317974,0.00973586,-0.00432184,0.029767,-0.0365622,0.022067,-0.00911628,0.0231107,-0.00450427,0.0103238,-0.0183161,0.0448084,-0.0527631,0.0150292,-0.00243212,0.00722137,-0.00217142,0.000542132,-0.00793282,0.00593124,-0.0315901,-0.0184945,-0.00125004,0.0266384,-0.0124559,0.00803203,-0.0440515,0.00993946,-0.0422959,0.0103677,-0.0247781,0.01038,-0.0257593,0.0200484,-0.0382073,0.0281311,-0.0299889,0.0333432,-0.0232097,0.00357199,-0.0388935,0.049936,-0.0103846,0.00942602,-0.0230878,0.0267557,0.037841,0.00291153,-0.0192297,0.0300064,-0.00445112,0.0389559,-0.00913993,0.0239391,-0.00124527,0.0102052,-0.00164349,0.0379056,-0.0287217,0.0302971,-0.0153558,0.0425361,-0.0270297,0.00316101,-0.0288859,0.0308306,-0.028993,0.0271279,-0.00805773,0.011424,0.0402421,0.0137275,-0.0228947,0.0187711,-0.00614421,0.00703326,-0.0335436,0.0196933,0.0379827,8.17083e-05,-0.0230971,0.00232998,-0.0215047,0.0158429,-0.032763,0.0283711,-0.0318988,0.00681425,-0.0185301,0.020006,-0.00962451,0.00232227,-0.0237598,0.0444742,-0.0209455,0.00971316,-0.00797909,0.0378013,-0.00726396,0.00935933,-0.00248898,0.0146291,-0.0286146,0.0567053,-0.00602865,-0.0340086,-0.00102645,0.0250856,-0.00570085,0.00495767,-0.0216055,0.0062091,-0.022188,0.00910708,-0.00991644,0.000232831,-0.00804347,0.0167426,-0.0184884,0.0120041,-0.0365822,0.00401607,-0.0152707,0.00937066,-0.00727364,0.0101944,-0.000508224,0.00790699,-0.0181512,0.00653806,-0.0220567,0.00805059,-0.00890412,0.00901399,-0.000821834,0.0400328,-0.0265679,0.0230163,-0.0212651,0.0288725,-0.00835477,0.0406138,-0.0127045,0.0259888,-0.032802,0.0104395,-0.0197419,0.027313,-0.0281924,0.017196,-0.00485124,0.0348514,-0.00186244,0.00537103,-0.00611595,0.00101274,-0.0307696,0.0475145,-0.0245333,-0.0188855,-0.00378277,0.00708096,-0.00443557,0.0184515,-0.0333883,0.0454785,-0.0121544,0.00365356,-0.0165376,0.0126038,-0.0219912,0.00155504,-0.00287035,0.0291267,-0.0172364,0.0168243,-0.0599913,0.0195939,-0.0256475,0.027498,-0.00169167,0.000442043,-0.0394009,0.0236113,-0.00443967,0.00631767,-0.0250559,0.034601,-0.0106445,0.0305773,-0.0112406,0.0297296,-0.0132922,0.0123267,-0.0548062,0.000188513,-0.00307297,0.00136438,-0.016688,0.00804042,-0.0162698,0.0278354,-0.0176194,0.0106419,-0.043199,0.00358165,-0.0144955,0.0132726,-0.037464,0.00385946,-0.00265055,0.0183218,-0.0056892,0.0128126,-0.0425917,0.0315846,-0.0247947,0.0043789,-0.0250883,0.0104932,-0.0154164,0.00433528,-0.0357647,0.034182,-0.0447897,0.0222183,-0.0419484,0.0247774,-0.0433893,0.0133932,-0.00258206,0.00303761,-0.0587721,0.00532364,-0.00106982,0.0159585,-0.0407545,0.0343636,-0.000758766,0.0245803,-0.0102887,0.0135669,-0.0038508,0.0193502,-0.0156688,0.00399576,-0.00331429,0.0129684,-0.00452713,0.0377896,-0.0169984,0.0202121,-0.0159872,0.00512415,-0.0210414,0.0341424,-0.00513889,0.0368994,-0.0191324,0.00666478,-0.000400373,0.00861442,-0.0222132,0.0262504,-0.0448667,0.0330861,-0.0158548,0.007613,-0.0413851,0.0118183,-0.00867558,0.0493526,-0.0117438,0.0335286,-0.0026362,0.0241008,-0.0322372,0.0343336,-0.00114454,0.0332987,-0.003865,0.0363382,-0.0264581,0.00825967,-0.0249589,0.0584861,-0.0396583,0.0411447,-0.0192398,0.0687705,-0.00325282,0.0385977,-0.00395121,0.0366919,-0.00796819,0.101899,-0.0330867,0.0183496,-0.00930456,0.00142261,-0.0289597,0.054582,-0.00263216,0.0189442,-0.0039913,0.0265841,-0.0526692,0.0394203,-0.00342591,0.00913478,-0.0030557,0.0233631,-0.0331631,0.0565694,-0.00518475,0.0199388,-0.0514069,0.0198809,-0.0224439,0.0044714,-0.00993267,0.0430837,-0.0322651,0.000129539,-0.0285142,0.0102137,-0.012215,0.021276,-0.0440427,0.0176257,-0.000255707,0.00461925,-0.012295,0.0316237,-0.0342561,0.0148824,-0.00969815,0.00910793,-0.00664771,0.0352042,-0.0308247,0.0170674,-0.00910334,0.0336656,-0.0410359,0.0293365,-0.00721552,0.0351181,-0.0312988,0.00567858,-0.038296,0.0131461,-0.0281035,0.0579134,-0.0129273,0.00760668,-0.04284,0.0240318,-0.000219612,0.0112229,-0.0343874,0.0205251,-0.0311023,0.0148481,-0.00384327,0.0519026,-0.000604535,0.00814523,-0.0821929,0.0139521,-0.043845,0.0278902,-0.0127226,0.00731135,-0.008045,0.0484759,-0.0149879,0.027976,-0.0314455,0.0194514,-0.0531011,0.0266379,-0.0304778,0.0299253,-0.00746359,0.0123997,-0.0820831,0.0270002,-0.00556486,0.00568391,-0.0340193,0.0521534,-0.0194846,0.0163157,-0.00621439,0.00517767,-0.024135,0.0119939,-0.019995,0.00231782,-0.0118662,0.0637695,-0.0399309,0.0215171,-0.0281766,0.0119345,-0.035119,0.0202509,-0.0139785,0.0220217,-0.0108616,0.0304529,-0.0423118,0.00696777,-0.0560008,0.0285867,-0.00410854,0.00335868,-0.00709796,0.0325031,-0.0203501,0.0206559,-0.0146246,0.045919,-0.021098,0.0305909,-0.0293895,0.0164035,-0.000985442,0.0698644,-0.0225287,0.0145803,-0.00129247,0.0261059,-0.0218841,0.0174199,-0.0431719,0.0201001,-0.00944293,0.0229786,-0.0678078,0.0478971,-0.0329291,0.0805994,-0.0611835,0.00131738,-0.0104891,0.00255877,-0.00486717,0.00386739,-0.036147,0.048399,-0.0182548,0.0282235,-0.0494414,0.0537119,-0.0893666,0.0284344,-0.0364688,0.0140324,-0.020136,0.0144934,-0.000124244,0.0309718,-0.0240962,0.0295296,-0.017993,0.00672301,-0.0157925,0.0163023,-0.009775,0.0179847,-0.00853303,-0.0017546,-0.0248163,0.0345617,-0.0561665,0.0179425,-0.0158987,0.0265759,-0.0170346,0.0131639,-0.0273978,0.00910914,-0.0279878,0.0479057,-0.0218729,0.00733132,-0.00368433,0.00354414,-0.0376666,0.0118926,-0.0449152,0.00630582,-0.0604367,0.0382384,-0.0210535,0.00752387,-0.00556914,0.000287618,-0.0173347,0.0225081,-0.0306413,0.0132616,-0.0823561,0.015787,-0.0572644,0.0101489,-0.0125079,0.00233875,-0.0111326,0.0221177,-0.0311834,0.0106762,-0.0272135,0.0246414,-0.0443142,0.0546628,-0.0272139,0.00631491,-0.0148062,0.0170389,-0.0467113,0.00685532,-0.0363204,0.0786716,-0.0330532,0.0152039,-0.0237261,0.0120146,-0.0143572,0.0226294,-0.0205728,0.0593752,-0.0278755,0.00383454,-0.00177278,0.0186642,-0.0124811,0.0602716,-0.0133862,-0.00445211,-0.00372208,0.0258147,-0.0200453,0.0236457,-0.0256942,0.00113044,-0.0543654,0.028625,-0.0423732,0.0212106,0.00441342,0.0266505,-0.0121612,0.0234621,-0.0176421,0.0435747,-0.0329381,0.0335035,-0.0390823,0.0331478,-0.0317281,0.0213015,-0.0125197,0.0513674,-0.0161524,0.0112432,-0.0364163,0.0470427,-0.0247743,0.0269452,-0.0200061,4.75942e-05,-0.115833,0.0269498,-0.0132607,0.0549568,-0.00986698,0.0158172,-0.00265851,0.0119256,-0.020371,0.0377315,-0.00213343,0.0185924,-0.00627695,0.0340801,-0.0139844,0.00656025,-0.0413313,0.044757,0.00311184,0.0370795,-0.0620827,0.048575,-0.0299908,0.0134104,-0.0285611,0.0282493,-0.0450952,0.0167896,-0.0121865,0.0169227,-0.0379371,0.00628202,-0.0260743,0.0160067,-0.0680019,0.0207955,-0.0281439,0.0485562,-0.029222,0.0141652,-0.00659249,0.0138804,-0.00908032,0.0202769,-0.023988,0.00224979,-0.0513489,0.00366141,-0.0342333,0.00331423,-0.00735405,0.0802464,-0.0302036,0.0605255,-0.000223162,0.0259417,-0.00897012,0.022537,-0.00802332,0.0305889,-0.00293026,-0.00414657,-0.0411975,0.0416244,-0.0286986,0.0796968,-0.030811,0.060144,-0.064584,0.0319628,-0.039376,0.0413591,-0.00861731,0.00579831,-0.0479925,0.0189462,0.00152715,0.00207906,-0.028796,0.0211519,-0.0122572,0.0331451,-0.0155391,0.0173727,-0.0585857,-0.0140653,-0.0404548,0.0586003,-0.0357814,0.0422907,-0.0077115,0.0365425,-0.0772021,0.0537468,-0.00924402,0.00101476,-0.0504176,-0.0240905,-0.00895559,0.034072,-0.0296344,0.0102101,-0.0138471,0.0626643,-0.0293456,0.00900582,-0.0295343,0.0262012,-0.00589085,0.0291863,-0.00075675,0.00379616,-0.0154958,0.0346153,-0.00829305,0.0206253,-0.0168532,-0.0176185,-0.0443769,0.0310866,-0.036789,0.0723722,-0.00975933,-0.0194486,-0.0111908,0.0640381,-0.0610175,0.00351268,-0.0125493,0.0139545,-0.0127059,-0.0163661,-0.036438,0.0278515,-0.025278,0.059598,-0.0434363,-0.0527486,-0.00514179,0.047703,-0.0631434,0.0449611,-0.021811,0.0138073,-0.0313639,0.0204219,-0.00629221,0.0500275,-0.0282084,0.0162693,-0.0337024,-0.00990537,-0.00861372,0.0566095,-0.0346735,0.0217199,-0.00607958,0.00544564,-0.034419,0.00737703,-0.0186862,0.00330303,-0.0399435,0.0852763,-0.0118948,0.01533,-0.0406622,-0.033039,-0.0448986,0.0382759,-0.00718118,0.0336454,-0.0143008,0.0590452,-0.0157916,-0.0765269,-0.00364027,0.0366087,-0.021763,0.00436069,-0.0178455,0.00662323,-0.0329128,-0.0167407,-0.0360943,0.0262944,-0.0144131,0.060943,-0.00750021,0.035698,-0.0191069,0.00391761,-0.0472615,0.0326615,-0.00510553,0.00521736,-0.0368492,0.0181153,-0.0361193,0.0375641,-0.0037755,-0.0213645,-0.038554,0.00106732,0.0327122,1.94459e-05,-0.0157642,0.0232186,-0.0320649,0.000761483,-0.0213715,-0.0495525,-0.0435683,0.0510337,-0.0305059,0.0300133,-0.0244025,0.0257741,-0.0382176,0.00584593,-0.0708433,0.0285557,-0.00663286,0.0420797,-0.00279068,0.00291872,-0.0646853,0.00206091,-0.0348841,0.0516871,-0.0134387,0.00601783,-0.0178898,-0.0312839,-0.0121903,0.00649183,-0.034072,0.00327551,-0.034077,0.00886237,-0.00351255,-0.0633853,-0.02458,0.0527144,0.0389253,0.00611566,-0.0352863,0.0587893,-0.0510524,-0.0104121,-0.00681598,0.0249394,0.0354556,0.0118253,-0.011954,-0.0105411,-0.0301583,0.028878,0.00155888,0.0526812,0.0165457,0.00200229,0.0129755,0.00179811
