10;411.508;411.398
20;420.983;420.771
30;427.326;426.972
40;431.37;430.889
50;434.149;433.544
60;435.565;434.804
70;436.473;435.465
80;436.761;435.38
90;436.681;434.755
100;436.082;433.385
110;434.564;430.74
120;431.772;426.372
130;426.574;419.025
140;416.294;405.731
150;395.642;381.111
160;348.291;328.817
170;240.679;218.929
180;70.0262;59.6083
190;15.8637;17.0611
200;61.05;63.7667
210;90.3776;94.5049
220;93.7894;100.456
230;83.5793;92.3774
